"","bicor_test","cor_test","MAE_test","maxBiCor_Cor"
"cg00251344",0.474212742326647,0.756275736397729,0.0150319615705167,0.756275736397729
"cg00251385",0.998395445059522,0.999368298795253,0.000223618305608686,0.999368298795253
"cg00251628",0.988730952059818,0.99076583826181,0.00131438195287076,0.99076583826181
"cg00251636",0.746743376769729,0.782489141009615,0.017850841525037,0.782489141009615
"cg00252404",0.968517898008262,0.995443140432182,0.000773771077760721,0.995443140432182
"cg00252955",0.905394412238683,0.926308605395189,0.0208127701238184,0.926308605395189
"cg00253748",0.814705833471913,0.812797314119996,0.00202887446046546,0.814705833471913
"cg00253867",0.589922948151818,0.991630407461212,0.00241365260645704,0.991630407461212
"cg00256784",0.903649409289956,0.925708270813168,0.00233558899888053,0.925708270813168
"cg00256932",0.996357195726041,0.99690351275703,0.00778890348416011,0.99690351275703
"cg00257455",0.827246866648369,0.862291507603546,0.00443544800452124,0.862291507603546
"cg00257941",0.870309247175346,0.918721185620431,0.00251608760200994,0.918721185620431
"cg00257950",0.981290214955012,0.988646241704986,0.000804722024929649,0.988646241704986
"cg00258173",0.871170028679299,0.882283001704417,0.00207204894195195,0.882283001704417
"cg00258262",0.974178709254196,0.984536174582846,0.00191427166736197,0.984536174582846
"cg00259292",0.853284786075493,0.864767693965251,0.0019509847719042,0.864767693965251
"cg00259935",0.311793430174831,0.297953576231668,0.0379605694468198,0.311793430174831
"cg00259969",0.621361489441733,0.567236031552781,0.0124525819777612,0.621361489441733
"cg00261096",0.584359789678378,0.607072642407241,0.00125308027844567,0.607072642407241
"cg00261570",0.280226127959775,0.796487730876059,0.0139191081750747,0.796487730876059
"cg00261781",0.88464551748499,0.957175996748593,0.000608171280275241,0.957175996748593
"cg00262856",0.957742763759285,0.967070648575007,0.00136995704379833,0.967070648575007
"cg00263654",0.813681627696319,0.85753106425726,0.0189896499681121,0.85753106425726
"cg00264131",NA,NA,0.0856267847469344,NA
"cg00264579",0.744018219973485,0.990613323934988,0.00510531439684485,0.990613323934988
"cg00264615",0,0,0.0102142151849068,0
"cg00265484",0.918358067053882,0.929093013224698,0.00633439865175256,0.929093013224698
"cg00266822",0.977928608107567,0.972593463763414,0.0110318014522984,0.977928608107567
"cg00267231",NA,NA,0.0200131119812652,NA
"cg00267482",0.86443763337527,0.88662649526788,0.000823311002685019,0.88662649526788
"cg00267853",0.119915029735656,0.567364355917223,0.0278553524420583,0.567364355917223
"cg00269503",0.872615657874927,0.847250686195046,0.0140076368581207,0.872615657874927
"cg00270194",0.958602941616344,0.963206036077019,0.00336925557421686,0.963206036077019
"cg00271154",0.999258089449012,0.999436628322152,0.000174783974000232,0.999436628322152
"cg00271378",0.99794791349855,0.99859424012492,0.000451547181663348,0.99859424012492
"cg00271426",0.713556229375306,0.726381942753714,0.00772743683922134,0.726381942753714
"cg00271703",0.988071182894198,0.987558502984126,0.00148918903225076,0.988071182894198
"cg00272971",0.936453253253158,0.955900833694164,0.0113922343330499,0.955900833694164
"cg00273046",0.993444112426323,0.994902695307701,0.00958641407866367,0.994902695307701
"cg00273076",0.88278132828376,0.966135151548023,0.00926879663363023,0.966135151548023
"cg00274492",0.931570688333934,0.930762057511649,0.00316025715243556,0.931570688333934
"cg00279054",0.952680367509501,0.958501389159408,0.00106074801637978,0.958501389159408
"cg00279752",0.936326232354052,0.976282378955643,0.00188149267109811,0.976282378955643
"cg00280963",0.897003196173246,0.969735726459936,0.00121700272660197,0.969735726459936
"cg00281024",0.951694184093145,0.940560358468685,0.00214275984716655,0.951694184093145
"cg00281640",0.0791249612105891,0.451302860351625,0.0240057573039616,0.451302860351625
"cg00281833",0.998052960416794,0.998984192481095,0.00148780968985185,0.998984192481095
"cg00282490",0.988960383762224,0.990130419909189,0.000810117586804215,0.990130419909189
"cg00282704",0.920472970670179,0.917681966839005,0.00219503989879452,0.920472970670179
"cg00282792",0.854861206341969,0.967624870668906,0.00394101451879164,0.967624870668906
"cg00284078",0.880627445895404,0.937142870232849,0.00444959160511926,0.937142870232849
"cg00286137",0.999279188478851,0.999448695779332,0.000470447992787504,0.999448695779332
"cg00286320",0.912168819790812,0.933256257318182,0.00447112288772389,0.933256257318182
"cg00286916",0.775272564346296,0.770450595623437,0.00192026153569847,0.775272564346296
"cg00287915",0.978550909830057,0.981920107295423,0.00560293380958908,0.981920107295423
"cg00289591",0.896302601304045,0.917113561380858,0.000868633836248467,0.917113561380858
"cg00290109",0.441406116363162,0.390551738694841,0.00831849721862454,0.441406116363162
"cg00290302",0.871789705014709,0.940363388184222,0.00220736629900059,0.940363388184222
"cg00290812",0.788863475058063,0.891800212853761,0.00337926555127482,0.891800212853761
"cg00292639",0.98666537683737,0.984550268193119,0.00057943056315185,0.98666537683737
"cg00293511",0.832113356136342,0.837962355073332,0.00398562343415826,0.837962355073332
"cg00294442",0.999513650993184,0.999902873414321,2.42451069336087e-05,0.999902873414321
"cg00295657",0.978930997519382,0.971211869102573,0.00594411586882192,0.978930997519382
"cg00295725",0,0,0.0361215735637151,0
"cg00296110",0.961754811856145,0.984988378167157,0.0154082318242233,0.984988378167157
"cg00296428",0.990755505924836,0.993571785582589,0.00300132854154479,0.993571785582589
"cg00297075",0.969593701610283,0.97143999920988,0.00951021878863673,0.97143999920988
"cg00297600",0.949988581707647,0.988198461673904,0.0053760506746135,0.988198461673904
"cg00297805",0.376901182076538,0.0536432797077586,0.00599338991866161,0.376901182076538
"cg00297951",0,0,0.0101698194292272,0
"cg00298032",0.998855668311369,0.99882782250661,0.000395456522466475,0.998855668311369
"cg00298301",0.591142278437302,0.9959524670581,0.0016826690683393,0.9959524670581
"cg00298697",0.838622602428134,0.944324053093449,0.00128433819635062,0.944324053093449
"cg00299517",0,0,0.00600092014223214,0
"cg00300211",0.992510420575866,0.995340583655022,0.00379236049026527,0.995340583655022
"cg00300224",0.956429561250729,0.964465840628746,0.00410284489083346,0.964465840628746
"cg00300233",0.94767445424793,0.943869815389448,0.00127597980706856,0.94767445424793
"cg00301020",0.874104466401956,0.89135289047857,0.0142320108558336,0.89135289047857
"cg00301226",0.774674399489391,0.79322153359408,0.00235503274781484,0.79322153359408
"cg00301801",0.997756387420451,0.998675606566834,0.000799236893163802,0.998675606566834
"cg00304629",0.755361451402596,0.868194013964698,0.000614161623774603,0.868194013964698
"cg00304877",0.968479006884408,0.982247384492492,0.00245427004199922,0.982247384492492
"cg00306239",0.907255247210375,0.988045159566984,0.00337210074955674,0.988045159566984
"cg00307913",0.652651380347898,0.810922464256225,0.0550126069931747,0.810922464256225
"cg00308441",0.912246099238545,0.908722489275065,0.000692121366298029,0.912246099238545
"cg00308763",0.360200551725489,0.403932913660977,0.0342996067333362,0.403932913660977
"cg00309259",0.915877317133712,0.926611543808133,0.00150143755794246,0.926611543808133
"cg00309562",0.942900791402615,0.984200006994132,0.000727352811659976,0.984200006994132
"cg00309578",0.965234088274552,0.969823855582875,0.0014932504153865,0.969823855582875
"cg00310182",NA,NA,0.020232084717294,NA
"cg00310215",0.99304372062437,0.991969034670666,0.00276824604579237,0.99304372062437
"cg00311846",0.880037356679401,0.941494437164665,0.00249283859514079,0.941494437164665
"cg00311934",0.610176508764665,0.73271632641359,0.00519715225406575,0.73271632641359
"cg00312241",0.94961348175027,0.973265748115833,0.00894017008257403,0.973265748115833
"cg00314427",0.94149530099149,0.964362616889024,0.00488376461960845,0.964362616889024
"cg00315292",0.574577445517932,0.761328396163118,0.0112031166564171,0.761328396163118
"cg00316483",0.572398008955409,0.84636287809132,0.000849043779981481,0.84636287809132
"cg00317287",0.923630379030692,0.909754830611515,0.0032505776641823,0.923630379030692
"cg00318947",0.808547569667115,0.857480939592596,0.00123430181369993,0.857480939592596
"cg00319727",0.879308160111738,0.896955065284289,0.0149194436108944,0.896955065284289
"cg00320782",0.971291630236007,0.970594419680166,0.0323139396156498,0.971291630236007
"cg00321644",0.957328786270486,0.958596850130492,0.00467057935598725,0.958596850130492
"cg00323008",0.622132502385861,0.827230751351265,0.0018410860669309,0.827230751351265
"cg00323590",0.807541356860014,0.830733564025888,0.000659714557059932,0.830733564025888
"cg00323965",0.913960767883611,0.931846449128615,0.000959742203770375,0.931846449128615
"cg00324097",0.969495660233243,0.982733994642732,0.00480951427133058,0.982733994642732
"cg00324161",0.752479928915309,0.763041032617028,0.0180415593780306,0.763041032617028
"cg00324422",0.871865941517258,0.883656745883491,0.00288577832063452,0.883656745883491
"cg00324754",0.956163776532008,0.966440198460872,0.000786904119960519,0.966440198460872
"cg00324991",NA,NA,0.00324849430263563,NA
"cg00325115",0.992890046562703,0.999000184043192,0.000239508487756168,0.999000184043192
"cg00325217",0.784467195264335,0.816753331038887,0.00339202379487102,0.816753331038887
"cg00325478",0.825074411177338,0.905549715190591,0.00276430156656691,0.905549715190591
"cg00325725",0.915356668990692,0.927523185146492,0.00589794225528673,0.927523185146492
"cg00328865",0.798288720019457,0.802602499093246,0.00225466163714633,0.802602499093246
"cg00330845",0.960235718342699,0.961558946892507,0.0114316724669227,0.961558946892507
"cg00331096",0.84401670755897,0.812350205984685,0.00193572164507652,0.84401670755897
"cg00331190",0.82712138522125,0.832872252007603,0.00463857816876445,0.832872252007603
"cg00331900",0.796754221388052,0.828351288669926,0.000259405312023692,0.828351288669926
"cg00332221",0.89044359664541,0.91644411172346,0.00492645542066711,0.91644411172346
"cg00332561",0.78061582941323,0.841631021251453,0.0193797255399059,0.841631021251453
"cg00334236",0.99940613103786,0.999520869773448,0.000393913531164025,0.999520869773448
"cg00335286",0.982821694091263,0.989815820087429,0.00948895149063661,0.989815820087429
"cg00338702",0.996324944371838,0.99553219066833,0.00205074499019431,0.996324944371838
"cg00339654",0.830048462050052,0.852385074242467,0.00574191830550006,0.852385074242467
"cg00339708",0.893232692771383,0.900363353245491,0.000955006676667116,0.900363353245491
"cg00340124",NA,NA,0.0236701663510027,NA
"cg00343067",0.615085877665787,0.625128807225472,0.00183176858068324,0.625128807225472
"cg00343092",0.977382611994764,0.982810397097043,0.00205643703980882,0.982810397097043
"cg00343217",0.505733639060551,0.568135176642108,0.0038154806525374,0.568135176642108
"cg00345769",0.98389256858009,0.990419040000725,0.000955772407882027,0.990419040000725
"cg00345983",0.787961139566815,0.821163767735144,0.00191545277887001,0.821163767735144
"cg00347775",0.954810954918067,0.976488476755174,0.0132683831654015,0.976488476755174
"cg00349017",0.862012923464923,0.875819338131409,0.00159579365291002,0.875819338131409
"cg00349375",0.870710501963122,0.883464421870671,0.00143217179112447,0.883464421870671
"cg00350004",0.446880888333128,0.506342702294734,0.0123176928474182,0.506342702294734
"cg00350220",0.283590147088357,0.988127016218308,0.00258495236868689,0.988127016218308
"cg00350702.1",0.811452533396975,0.820631259594212,0.00239170484238678,0.820631259594212
"cg00350702.2",NA,NA,0.00196640558697826,NA
"cg00351264",0.573114332815755,0.496856683838573,0.00718902737035693,0.573114332815755
"cg00356067",0.94130635744594,0.963011153615069,0.00143692624740854,0.963011153615069
"cg00359086",0.965123119275511,0.974825442571968,0.00557122247326736,0.974825442571968
"cg00359760",0.996839280046486,0.997227289447678,0.000608719490658993,0.997227289447678
"cg00360105",0,0,0.000801303806877257,0
"cg00360524",0.956070128772575,0.96824667980224,0.00402867746492996,0.96824667980224
"cg00362487",0.912262144494092,0.943177165485104,0.00394062244003413,0.943177165485104
"cg00362836",0.688900888566017,0.723737611004066,0.016538424883434,0.723737611004066
"cg00363312",0.891603456593914,0.891634363263178,0.00907338741533859,0.891634363263178
"cg00364500",0.895162381975369,0.923821227793194,0.00147413011146336,0.923821227793194
"cg00366136",0.98793799622293,0.988390473956154,0.000705694118918743,0.988390473956154
"cg00366435",0.951369478200558,0.969146164140413,0.00512434488934743,0.969146164140413
"cg00366950",0.927666140466489,0.939411193932429,0.00113327850851069,0.939411193932429
"cg00367497",0.923154731477521,0.978211422319283,0.00526262671276022,0.978211422319283
"cg00367518",0.898031451917733,0.939951517476623,0.00654437371716932,0.939951517476623
"cg00369613",0.931840426437193,0.930758968522624,0.00197738150175131,0.931840426437193
"cg00369852",0.907377153542616,0.925199472319864,0.00146160454304458,0.925199472319864
"cg00370355",0.912320377418923,0.893898018396523,0.00193182047119089,0.912320377418923
"cg00370791",0.975720821430927,0.977390297622484,0.00419419017655738,0.977390297622484
"cg00370841",0.788376381151354,0.843961558550451,0.00379757276901765,0.843961558550451
"cg00371107",0.819324881315677,0.815654921433122,0.00319970961312002,0.819324881315677
"cg00372284",0.974057083886049,0.96713124141893,0.00245103636395461,0.974057083886049
"cg00373808",0.979437510063392,0.985831989923545,0.000804066799301784,0.985831989923545
"cg00374382",0.704291963289268,0.742460027712319,0.00208567762017342,0.742460027712319
"cg00374717",0.987445038943395,0.993383565387826,0.000730256042187627,0.993383565387826
"cg00376184",0.950465773710778,0.977548363219791,0.00503467880694791,0.977548363219791
"cg00379717",0.898948053920832,0.895895182349347,0.00199107803647386,0.898948053920832
"cg00379872",0.864019170828651,0.89520761814923,0.00486713692503188,0.89520761814923
"cg00380167",0.937864015186899,0.927778648940184,0.00199985553565729,0.937864015186899
"cg00381965",0.985573521180884,0.982573894816251,0.00152266842259502,0.985573521180884
"cg00382005",0.953578780928389,0.956526963024063,0.0018209778567374,0.956526963024063
"cg00383161",0.969328994969894,0.9695149398676,0.00103966253223536,0.9695149398676
"cg00383766",0.845762326134131,0.868482785953359,0.00284657680875716,0.868482785953359
"cg00384342",0.942401854101353,0.972364245231819,0.00445451697260357,0.972364245231819
"cg00385093",0.994839796519864,0.997201583466656,0.00401016370556712,0.997201583466656
