Probe_ID,M,U,col
cg00654772,NA,55725598,NA
cg00656055,NA,97767836,NA
cg00658652,NA,81600130,NA
cg00658736,NA,3644108,NA
cg00658751,NA,6652820,NA
cg00658920,NA,72737252,NA
cg00658982,NA,51653169,NA
cg00659065,90669916,9713599,G
cg00659574,NA,71749867,NA
cg00660874,NA,81799460,NA
cg00661523,NA,10796545,NA
cg00661777,NA,26637822,NA
cg00662491,NA,49757941,NA
cg00662931,75761877,7686558,R
cg00663363,NA,55736224,NA
cg00663972,NA,18746988,NA
cg00665868,NA,3799488,NA
cg00666549,NA,64772946,NA
cg00668187,NA,81727304,NA
cg00668252,NA,24761242,NA
cg00669285,NA,43808978,NA
cg00670113,NA,76686456,NA
cg00670697,NA,98804433,NA
cg00672291,NA,11717253,NA
cg00672555,40640566,51718526,G
cg00672657,NA,24746858,NA
cg00672891,NA,56704147,NA
cg00673150,NA,51789991,NA
cg00674395,NA,68655101,NA
cg00674815,NA,14726879,NA
cg00675053,NA,39719279,NA
cg00675389,NA,5805253,NA
cg00676135,NA,74749868,NA
cg00678568,NA,79622553,NA
cg00678608,NA,93605497,NA
cg00678823,NA,67740868,NA
cg00679862,NA,85692869,NA
cg00684550,NA,45700841,NA
cg00684577,NA,97778126,NA
cg00685149,NA,34697112,NA
cg00686910,NA,16716875,NA
cg00687049,NA,97723826,NA
cg00687674,NA,96749165,NA
cg00687713,NA,70781266,NA
cg00688078,NA,81730490,NA
cg00688252,NA,38743869,NA
cg00688975,81744247,28791169,R
cg00689383,NA,97771376,NA
cg00689651,NA,89710552,NA
cg00690028,NA,92653317,NA
cg00691401,NA,45643226,NA
cg00693817,NA,6748879,NA
cg00694277,NA,97759931,NA
cg00694357,NA,50614885,NA
cg00695659,NA,82810981,NA
cg00696175,NA,43604951,NA
cg00696388,NA,9616111,NA
cg00696623,NA,92763238,NA
cg00697942,NA,88749281,NA
cg00698219,NA,53681965,NA
cg00700237,NA,9632121,NA
cg00701951,NA,2750461,NA
cg00702638,40637540,88712855,G
cg00702872,NA,97639955,NA
cg00703091,NA,97760223,NA
cg00703273,NA,61629836,NA
cg00703619,NA,79716246,NA
cg00704341,NA,76757384,NA
cg00704763,NA,5649100,NA
cg00705684,NA,90729496,NA
cg00705730,NA,49674879,NA
cg00707632,NA,41722963,NA
cg00708404,NA,93652120,NA
cg00709542,NA,76764320,NA
cg00711678,NA,40715981,NA
cg00712594,NA,49667125,NA
cg00713411,NA,76805273,NA
cg00715063,NA,41809900,NA
cg00715100,NA,74801252,NA
cg00716110,NA,16660294,NA
cg00716140,47653925,71604826,R
cg00716194,NA,43735104,NA
cg00716196,NA,86606106,NA
cg00716372,NA,9637286,NA
cg00717629,NA,59687238,NA
cg00718342,NA,4787905,NA
cg00719175,NA,90601351,NA
cg00719335,NA,59685890,NA
cg00719568,NA,33733271,NA
cg00720104,46784579,8704140,G
cg00720180,NA,25667964,NA
cg00720992,52603906,71748986,R
cg00724499,NA,81676527,NA
cg00724865,NA,28734579,NA
cg00726571,NA,6605366,NA
cg00727061,64675249,57805553,R
cg00727310,NA,79642821,NA
cg00727382,NA,40725863,NA
cg00728976,NA,97715900,NA
cg00729699,NA,85697955,NA
cg00730275,NA,21639284,NA
cg00730730,NA,10784526,NA
cg00731024,NA,5667348,NA
cg00731079,NA,4735234,NA
cg00733912,NA,61767828,NA
cg00735249,NA,95655380,NA
cg00737936,NA,64786907,NA
cg00738250,NA,75661387,NA
cg00738572,NA,97775930,NA
cg00738648,NA,92635920,NA
cg00738721,NA,49702868,NA
cg00740694,NA,3701499,NA
cg00740870,NA,58778284,NA
cg00741609,NA,88682208,NA
cg00741695,NA,81711258,NA
cg00742557,NA,9750495,NA
cg00743491,NA,98675958,NA
cg00743923,NA,98716985,NA
cg00744070,NA,78776991,NA
cg00744433,NA,60771540,NA
cg00745868,NA,5767352,NA
cg00746230,NA,78661831,NA
cg00746259,NA,2794274,NA
cg00746288,NA,81757125,NA
cg00747868,NA,61652258,NA
cg00748157,NA,94776859,NA
cg00748589,NA,97699281,NA
cg00748659,NA,15675847,NA
cg00750099,NA,13760112,NA
cg00750399,NA,26682226,NA
cg00750525,NA,50688233,NA
cg00751472,NA,13694212,NA
cg00752442,NA,61781906,NA
cg00752670,NA,13642216,NA
cg00752852,NA,5725371,NA
cg00752968,NA,76664879,NA
cg00753411,NA,2685223,NA
cg00753885,NA,89657593,NA
cg00753997,NA,87672223,NA
cg00755021,NA,6777505,NA
cg00756693,NA,87653273,NA
cg00758003,NA,5796107,NA
cg00758337,NA,20796238,NA
cg00760643,NA,76793245,NA
cg00760938,NA,63686175,NA
cg00761619,NA,78737115,NA
cg00762209,NA,7626507,NA
cg00763618,NA,90781313,NA
cg00764129,NA,99795925,NA
cg00764339,NA,1754542,NA
cg00764475,NA,94810935,NA
cg00765068,NA,75810538,NA
cg00765833,NA,93731551,NA
cg00766718,NA,88622118,NA
cg00766988,NA,68700271,NA
cg00767915,NA,95796988,NA
cg00769951,NA,61706194,NA
cg00770316,NA,68632223,NA
cg00772083,NA,71716279,NA
cg00772515,NA,60664116,NA
cg00773632,NA,99667859,NA
cg00773909,NA,71632117,NA
cg00774005,NA,87706978,NA
cg00774674,NA,69695171,NA
cg00775910,NA,45730271,NA
cg00776597,NA,80767455,NA
cg00776783,61760267,18704571,R
cg00777340,NA,4607103,NA
cg00777947,NA,97767574,NA
cg00779472,NA,88787298,NA
cg00780852,NA,26671900,NA
cg00782232,NA,75798393,NA
cg00782708,NA,23710247,NA
cg00782811,NA,99791526,NA
cg00783674,9683592,51743529,R
cg00783833,NA,44627558,NA
cg00784442,NA,86657462,NA
cg00784834,NA,97748883,NA
cg00784860,NA,81775438,NA
cg00785632,NA,25794189,NA
cg00785760,NA,79730566,NA
cg00785909,NA,90690930,NA
cg00786351,NA,34664175,NA
cg00786734,NA,67636181,NA
cg00786827,NA,9746190,NA
cg00787186,NA,58745139,NA
cg00787665,NA,53723916,NA
cg00788325,NA,98757373,NA
cg00788669,NA,52758162,NA
cg00788877,NA,19741538,NA
cg00789527,NA,71719525,NA
cg00791213,NA,93713194,NA
cg00791311,NA,5617882,NA
cg00791863,NA,13741929,NA
cg00793219,NA,42749859,NA
cg00793748,NA,81767540,NA
cg00793774,NA,90730430,NA
cg00794219,NA,70618869,NA
cg00794359,NA,77779582,NA
cg00794775,NA,85803482,NA
cg00794881,NA,77664317,NA
cg00795277,NA,48605241,NA
cg00795812,NA,74617249,NA
cg00795927,NA,76674550,NA
cg00797540,NA,62645880,NA
cg00797557,75778341,60772198,R
cg00798698,NA,72710836,NA
cg00800848,NA,4647420,NA
cg00801362,NA,97657233,NA
cg00801799,NA,72604911,NA
cg00802115,NA,84700181,NA
cg00802789,NA,65725947,NA
cg00803366,NA,68807894,NA
cg00806006,NA,8622193,NA
cg00806925,NA,9656430,NA
cg00807226,NA,71777936,NA
cg00807903,NA,9605886,NA
cg00808134,NA,2788490,NA
cg00808305,NA,66787531,NA
cg00809033,NA,6787553,NA
cg00809089,NA,38663970,NA
cg00809149,NA,2712507,NA
cg00809740,NA,13668279,NA
cg00810217,NA,51631206,NA
cg00810883,NA,90754244,NA
cg00811020,23762929,9701561,R
cg00811221,NA,81608407,NA
cg00811894,NA,22623591,NA
cg00815545,NA,53720890,NA
cg00815652,61767890,6616485,R
cg00815761,NA,93723988,NA
cg00816192,NA,76692146,NA
cg00817637,NA,67626841,NA
cg00820579,NA,9779181,NA
cg00822110,NA,90746361,NA
cg00823323,8773462,86791410,R
cg00823476,NA,28802879,NA
cg00823568,NA,76611827,NA
cg00824176,NA,68735969,NA
cg00826534,NA,73745888,NA
cg00826905,NA,99716480,NA
cg00827518,NA,5742400,NA
cg00827935,NA,88632177,NA
cg00830351,NA,55724582,NA
cg00831548,NA,94772107,NA
cg00833037,NA,93731839,NA
cg00833227,NA,8805383,NA
cg00838150,NA,40750226,NA
cg00838278,NA,3715155,NA
cg00838404,NA,78755426,NA
cg00838881,NA,61724854,NA
cg00839031,NA,70810100,NA
cg00839129,NA,81725462,NA
cg00839434,NA,49657253,NA
cg00841581,NA,76779179,NA
cg00842154,NA,90653312,NA
cg00842325,NA,75753273,NA
cg00842370,NA,89637441,NA
cg00843152,NA,5652237,NA
cg00843538,NA,9653310,NA
cg00843792,NA,99692893,NA
cg00844490,NA,73741249,NA
cg00845900,NA,59733966,NA
cg00847015,NA,40715523,NA
cg00847072,NA,4725138,NA
cg00847238,NA,90718933,NA
cg00848374,NA,71643210,NA
cg00848520,NA,88752342,NA
cg00849038,NA,76631235,NA
cg00850663,14806253,2771360,R
cg00851088,NA,68796549,NA
cg00851590,NA,68794841,NA
cg00851842,NA,49614175,NA
cg00851901,NA,62790830,NA
cg00851988,NA,69810226,NA
cg00852595,NA,4706128,NA
cg00853576,NA,6719307,NA
cg00855091,NA,61716238,NA
cg00855137,19660193,76782571,R
cg00855890,87775437,51606969,R
cg00856080,NA,84649384,NA
cg00857016,NA,68663103,NA
cg00857360,NA,95743569,NA
cg00857814,NA,81659142,NA
cg00858647,NA,49716992,NA
cg00858997,NA,8804156,NA
cg00859590,NA,45764296,NA
cg00859637,NA,41773217,NA
cg00860188,NA,85684905,NA
cg00860189,NA,1695868,NA
cg00860225,NA,45738528,NA
cg00860361,5767309,67706220,R
cg00860838,59602569,41628219,G
cg00861228,75760107,79657223,R
cg00861348,NA,28617206,NA
cg00861892,NA,26755821,NA
cg00862066,NA,93781302,NA
cg00862290,NA,80810885,NA
cg00862376,NA,24701151,NA
cg00863447,NA,2800171,NA
cg00863740,NA,9640359,NA
cg00864083,NA,75707242,NA
cg00864262,NA,53724260,NA
cg00864867,NA,92690106,NA
cg00865002,NA,2754414,NA
cg00865099,NA,3725189,NA
cg00867406,37653927,30728273,R
cg00867415,NA,87787481,NA
cg00867443,NA,8734337,NA
cg00867949,NA,7753274,NA
cg00868376,NA,90659279,NA
cg00871371,NA,49700276,NA
cg00871526,NA,86724484,NA
cg00872748,NA,94638991,NA
cg00873201,NA,58713294,NA
cg00874125,NA,97771355,NA
cg00874874,NA,71786280,NA
cg00875779,NA,50716270,NA
cg00876235,79640267,61708558,R
cg00876659,NA,60695251,NA
cg00877739,NA,85767439,NA
cg00877778,NA,64615977,NA
cg00878023,NA,5768357,NA
cg00879119,NA,68717123,NA
cg00879444,NA,8786929,NA
cg00883967,NA,82741407,NA
cg00885424,NA,98704869,NA
cg00887636,NA,40711239,NA
cg00887670,NA,78609223,NA
cg00887982,NA,13746954,NA
cg00889599,NA,38607255,NA
cg00890651,NA,76643560,NA
cg00890916,NA,97681951,NA
cg00891226,NA,2767952,NA
cg00893084,NA,5760254,NA
cg00893471,NA,3764180,NA
cg00894554,NA,20744869,NA
cg00896157,NA,40737537,NA
cg00896209,NA,62645992,NA
cg00896768,NA,60653979,NA
cg00896947,NA,99690455,NA
cg00897537,NA,14767147,NA
cg00897651,NA,58764273,NA
cg00900456,NA,2787405,NA
cg00900674,NA,88758181,NA
cg00900734,29629836,2788244,R
cg00901683,NA,79657508,NA
cg00901685,NA,3652129,NA
cg00902032,NA,98653100,NA
cg00902275,NA,75713576,NA
cg00902440,NA,87717904,NA
cg00902716,NA,9732578,NA
cg00903722,NA,71641990,NA
cg00903815,NA,97776324,NA
cg00904423,NA,75746587,NA
cg00906833,NA,2798586,NA
cg00906973,NA,21791125,NA
cg00906983,NA,71750928,NA
cg00907438,NA,40710229,NA
cg00908601,NA,88791527,NA
cg00908709,NA,60768554,NA
cg00908850,NA,57698526,NA
cg00908965,NA,66638952,NA
cg00909225,NA,29734276,NA
cg00909385,NA,3806199,NA
cg00910419,NA,51662112,NA
cg00912815,NA,5780440,NA
cg00913314,NA,69609244,NA
cg00914030,NA,64733949,NA
cg00915004,NA,64710196,NA
cg00915395,NA,59810129,NA
cg00915647,NA,79754529,NA
cg00915901,NA,91799495,NA
cg00916651,NA,27714913,NA
cg00917676,NA,90604182,NA
cg00918089,NA,2800869,NA
cg00918383,10624250,75801880,R
cg00919143,NA,40741199,NA
cg00919407,NA,5757564,NA
cg00920242,NA,62719255,NA
cg00920372,NA,59771189,NA
cg00920454,NA,19725886,NA
cg00920973,NA,16804139,NA
cg00921109,97617129,23804837,R
cg00922630,NA,11697914,NA
cg00923443,NA,6622420,NA
cg00925802,NA,47604223,NA
cg00927851,NA,44639586,NA
cg00928703,NA,63796954,NA
cg00928732,NA,34754210,NA
cg00929113,NA,88681964,NA
cg00929397,NA,58712176,NA
cg00929516,NA,90683822,NA
cg00930337,NA,40635838,NA
cg00930873,NA,91623585,NA
cg00933498,NA,90742141,NA
cg00934241,NA,43795181,NA
cg00935474,NA,98706861,NA
cg00935831,NA,23718559,NA
cg00936991,NA,26603543,NA
cg00937880,NA,59712967,NA
cg00939855,NA,20628948,NA
cg00940840,NA,75672135,NA
cg00941603,NA,49803903,NA
cg00942997,NA,45700579,NA
cg00943950,NA,5740891,NA
cg00944045,NA,27696876,NA
cg00945507,NA,56620126,NA
cg00945808,NA,5728448,NA
cg00946032,41760130,31749219,R
cg00948634,NA,60776876,NA
cg00951719,NA,15675837,NA
cg00951891,NA,47780822,NA
cg00952114,NA,18690550,NA
cg00952468,NA,86627382,NA
cg00953793,NA,8715377,NA
cg00953859,NA,95807427,NA
cg00954002,NA,2614907,NA
cg00954258,NA,89686483,NA
cg00954841,NA,74692545,NA
cg00955230,NA,8737462,NA
cg00956510,NA,16671112,NA
cg00957001,NA,97668990,NA
cg00957471,NA,13793859,NA
cg00957561,NA,66652988,NA
cg00958552,NA,35775584,NA
cg00959147,43641861,58759233,R
cg00959249,NA,65661597,NA
cg00960192,NA,38706138,NA
cg00963092,NA,3787470,NA
cg00965104,NA,90734207,NA
cg00965692,NA,51614975,NA
cg00965883,NA,61675895,NA
cg00966157,NA,26743586,NA
cg00966253,NA,7747834,NA
cg00967479,NA,96649892,NA
cg00967835,NA,6626127,NA
cg00967908,NA,69712282,NA
cg00968638,NA,76768237,NA
cg00969724,NA,9630288,NA
cg00971828,NA,11600861,NA
cg00971969,NA,81643859,NA
cg00973544,NA,37709822,NA
cg00973592,NA,94732868,NA
cg00975228,NA,85726988,NA
cg00975350,NA,71784876,NA
cg00975442,NA,4632550,NA
cg00976065,NA,74744237,NA
cg00976203,NA,3776293,NA
cg00976917,NA,4743597,NA
cg00977108,NA,51710270,NA
cg00980719,NA,97779578,NA
cg00981548,NA,88790238,NA
cg00982312,NA,26630250,NA
cg00983568,NA,7639326,NA
cg00984060,NA,2764963,NA
cg00985561,NA,75753267,NA
cg00987824,NA,48800255,NA
cg00988050,NA,9725871,NA
cg00988711,NA,93670905,NA
cg00988788,NA,37624537,NA
cg00989001,NA,88810215,NA
cg00989341,NA,19716288,NA
cg00989791,5605138,63692169,R
cg00991848,NA,81601205,NA
cg00992842,NA,5636118,NA
cg00993368,NA,75607428,NA
cg00993893,NA,45614522,NA
cg00994804,NA,9810219,NA
cg00995686,NA,4773388,NA
cg00995852,NA,43675567,NA
cg01000173,NA,60675845,NA
cg01000178,NA,97769231,NA
cg01001202,NA,79801100,NA
cg01001431,NA,68745120,NA
cg01001800,NA,4796182,NA
cg01002223,NA,56723835,NA
cg01005773,NA,41607958,NA
cg01006396,NA,8611337,NA
cg01007604,NA,51780986,NA
cg01008025,NA,76681928,NA
cg01008443,NA,68679283,NA
cg01009870,NA,8796210,NA
cg01011077,NA,90744582,NA
cg01012005.1,38717182,34725837,G
cg01012005.2,59749271,34725837,G
cg01013124,NA,19751208,NA
cg01015974,NA,3629941,NA
cg01016328,NA,42752100,NA
cg01017056,NA,89781335,NA
cg01018428,NA,13789286,NA
cg01019040,70609536,81771466,R
cg01019569,NA,75695963,NA
cg01019608,NA,85754205,NA
cg01020408,82710488,20754861,R
cg01020818,NA,5659599,NA
cg01021339,NA,75808166,NA
cg01022031,NA,81713439,NA
cg01022174,NA,73639820,NA
cg01022378,NA,4775451,NA
cg01022861,75657527,26625848,G
cg01024113,NA,2784987,NA
cg01024458,NA,9605487,NA
cg01024757,NA,97716188,NA
cg01025800,76662412,81783388,G
cg01026068,NA,52798876,NA
cg01026140,NA,76606236,NA
cg01027277,NA,40730933,NA
cg01027323,NA,71614592,NA
cg01027739,NA,92661332,NA
cg01027805.1,NA,75624369,NA
cg01027805.2,NA,7743389,NA
cg01028270,NA,40631227,NA
cg01029325,NA,90762203,NA
cg01029859,NA,84637276,NA
cg01029944,NA,79629922,NA
cg01030727,NA,5746306,NA
cg01032183,NA,97771124,NA
cg01032683,7753130,41790288,R
cg01033280,NA,3689308,NA
cg01033486,NA,90715977,NA
cg01033833,61799180,21793561,R
cg01034352,NA,48652220,NA
cg01034494,NA,41715965,NA
cg01036016,NA,55754117,NA
cg01036197,NA,76795550,NA
cg01036505,NA,51690583,NA
cg01037009,NA,90770425,NA
cg01038105,NA,93663562,NA
cg01038699,NA,97653855,NA
cg01039531,NA,90616593,NA
cg01039540,NA,20685571,NA
cg01040649,NA,87683539,NA
cg01041720,NA,86626392,NA
cg01042193,NA,89757491,NA
cg01042844,NA,5805329,NA
cg01043501,NA,76606948,NA
cg01045331,NA,68788253,NA
cg01045442,NA,93621417,NA
cg01046634,NA,26810273,NA
cg01047058,NA,95793828,NA
cg01047218,NA,82706921,NA
cg01047390,NA,15767228,NA
cg01049141,NA,10657166,NA
cg01049455,NA,50781874,NA
cg01050866,NA,67754969,NA
cg01050998,NA,76712559,NA
cg01051527,NA,63604115,NA
cg01051653,NA,53672951,NA
cg01052352,NA,20729112,NA
cg01052585,NA,1745836,NA
cg01052727,NA,44697112,NA
cg01053290,NA,15725938,NA
cg01053921,NA,9711349,NA
cg01054402,NA,99798380,NA
cg01054501,NA,79800295,NA
cg01056020,NA,30771223,NA
cg01056568,NA,87675107,NA
cg01058499,NA,79744113,NA
cg01059261,NA,78779115,NA
cg01059398,NA,45663925,NA
cg01059743,NA,34734941,NA
cg01061575,NA,12667166,NA
cg01061817,NA,89629822,NA
cg01063757,NA,3733540,NA
cg01063908,NA,3612877,NA
cg01065375,NA,90775963,NA
cg01065776,NA,12801897,NA
cg01066008,NA,87604464,NA
cg01067793,NA,11737233,NA
cg01068369,NA,11618104,NA
cg01068449,NA,59616537,NA
cg01068768,NA,65645288,NA
cg01070983,NA,67724820,NA
cg01072364,NA,81777494,NA
cg01072588,NA,87675949,NA
cg01073668,NA,45799165,NA
cg01073946,NA,3742431,NA
cg01074811,NA,89758920,NA
cg01075824,NA,21642188,NA
cg01077341,NA,89603930,NA
cg01078984,NA,93795417,NA
cg01079397.1,NA,90725545,NA
cg01079397.2,NA,26603105,NA
cg01079453,NA,6601233,NA
cg01079466,NA,3758905,NA
cg01079539,82663247,9703539,R
cg01079563,NA,23710969,NA
cg01079751,NA,93605539,NA
cg01079812,NA,2608949,NA
cg01080993,NA,61803233,NA
cg01081765,NA,88629378,NA
cg01084584,NA,61725172,NA
cg01085196,NA,62633118,NA
cg01085723,NA,5807176,NA
cg01087729,NA,97690205,NA
cg01088086,NA,15622179,NA
cg01088131,NA,76749471,NA
cg01088303,NA,10767557,NA
cg01088385,NA,4647553,NA
cg01088404,NA,41604176,NA
cg01089213,NA,89782566,NA
cg01089519,NA,41661537,NA
cg01090134,NA,9666340,NA
cg01090334,NA,46788242,NA
cg01090774,NA,93672448,NA
cg01092932,NA,64772180,NA
cg01093013,NA,3764503,NA
cg01093365,NA,81792209,NA
cg01093482,NA,3642894,NA
cg01093750,NA,38657247,NA
cg01096178,NA,76722563,NA
cg01096459,NA,60668112,NA
cg01096814,NA,32704980,NA
cg01097137,NA,76614578,NA
cg01097606,NA,76805347,NA
cg01097631,NA,99712190,NA
cg01099217,NA,90711255,NA
cg01099625,NA,45793205,NA
cg01100740,NA,40646848,NA
cg01101069,NA,88784856,NA
cg01103892,NA,27767925,NA
cg01104009,NA,60741930,NA
cg01105418,NA,3718861,NA
cg01107103,NA,9746932,NA
cg01107215,NA,52706988,NA
cg01107240,NA,60680879,NA
cg01107476,NA,67779952,NA
cg01107503,NA,42602947,NA
cg01107534,NA,97807147,NA
cg01110553,NA,94737955,NA
cg01110616,NA,87684261,NA
cg01112486,NA,5696592,NA
cg01112551,NA,96803396,NA
cg01114088,NA,51707834,NA
cg01115712,NA,99692591,NA
cg01118057,NA,9629179,NA
cg01118512,NA,79675925,NA
cg01118731,NA,50672885,NA
cg01119116,NA,96612189,NA
cg01120541,99704584,92652443,G
cg01120624,NA,84738451,NA
cg01121770,99744869,58784291,R
cg01122656,NA,92780497,NA
cg01122770,NA,51671933,NA
cg01123520,NA,81668456,NA
cg01123777,NA,51665100,NA
cg01124420,NA,51739226,NA
cg01125381,NA,46609284,NA
cg01125845,NA,70600990,NA
cg01126232,NA,2714462,NA
cg01127608,NA,92801949,NA
cg01127764,79609822,76788349,R
cg01128516,NA,85790442,NA
cg01128603,NA,51733885,NA
cg01130242,NA,57802159,NA
cg01130418,NA,66678836,NA
cg01130580,NA,88754556,NA
cg01130719,NA,78773865,NA
cg01131263,16719959,46611248,R
cg01131483,NA,37746249,NA
cg01131735,NA,13715105,NA
cg01132510,NA,8758376,NA
cg01133215,NA,10666176,NA
cg01134518,NA,98747880,NA
cg01135274,NA,26647958,NA
cg01136078,NA,6716226,NA
cg01136382,NA,80672258,NA
cg01137065,NA,97668467,NA
cg01137610,NA,53740988,NA
cg01137681,NA,82796925,NA
cg01140515,90682902,3731292,R
cg01140958,87755373,9720420,G
cg01141533,NA,3645928,NA
cg01141580,NA,89740454,NA
cg01141741,NA,9769222,NA
cg01142419,NA,69810870,NA
cg01143372,NA,2609355,NA
cg01143391,NA,19700946,NA
cg01145031,NA,11796123,NA
cg01145947,NA,83765548,NA
cg01149078,90688888,7715879,R
cg01150223,NA,71690820,NA
cg01150262,NA,3771567,NA
cg01150494,NA,81754855,NA
cg01151827,NA,13675112,NA
cg01151874,NA,56716913,NA
cg01153166,NA,59711827,NA
cg01153660,9612553,9777286,G
cg01153890,NA,61806836,NA
cg01154505,9798935,61795977,R
cg01155258,5772877,46625247,G
cg01155266,NA,4601911,NA
cg01156249,3771239,96619295,R
cg01156435,87797862,88750224,R
cg01156745,NA,26764210,NA
cg01156877,NA,3775185,NA
cg01156934,NA,81646153,NA
cg01158430,NA,56806579,NA
cg01160956,NA,64616166,NA
cg01161204,NA,31775169,NA
cg01161521,NA,42753836,NA
cg01162115,NA,60742246,NA
cg01163536,NA,26754292,NA
cg01163805,NA,51737592,NA
cg01166318,NA,79652348,NA
cg01166712,NA,2617135,NA
cg01167388,NA,84768431,NA
cg01167424,NA,2783375,NA
cg01167616,NA,86799849,NA
cg01167862,NA,72633567,NA
cg01167936,NA,50793838,NA
cg01168718,NA,96710879,NA
cg01169222,NA,64806946,NA
cg01169651,NA,1719869,NA
cg01169686,NA,5634388,NA
cg01171212,NA,32777861,NA
cg01171272,94701309,60743175,G
cg01171336,NA,60621935,NA
cg01171786,NA,7606936,NA
cg01173053,90602330,9681100,G
cg01173774,NA,90749921,NA
cg01174929,NA,3810989,NA
cg01178121,NA,64741280,NA
cg01178999,NA,67688981,NA
cg01179128,NA,4614235,NA
cg01180003,88753216,46799158,R
cg01180566,NA,97707469,NA
cg01181227,NA,9757492,NA
cg01182628,NA,51728260,NA
cg01183821,NA,40688820,NA
cg01184817,NA,90744311,NA
cg01186017,NA,96653854,NA
cg01187271,NA,9627392,NA
cg01190601,NA,68777522,NA
cg01193422,75724373,78802223,R
cg01193554,NA,92725275,NA
cg01193706,NA,66713926,NA
cg01193810,NA,50785148,NA
cg01194026,NA,75717490,NA
cg01194087,NA,5741404,NA
cg01194316,NA,4741554,NA
cg01195112,NA,2719363,NA
cg01196619,NA,43761859,NA
cg01197044,NA,48799238,NA
cg01197537,NA,48712100,NA
cg01197840,NA,63653539,NA
cg01198287,NA,71614836,NA
cg01198746,NA,80682114,NA
cg01199420,NA,75717946,NA
cg01200261,NA,85805260,NA
cg01200904,90664285,96687866,R
cg01201498,NA,75675537,NA
cg01202361,NA,90781366,NA
cg01202508,NA,9692462,NA
cg01203708,NA,68654139,NA
cg01204422,NA,8731127,NA
cg01204444,NA,90664101,NA
cg01204508,NA,58808162,NA
cg01206394,NA,91715116,NA
cg01206957,NA,77770452,NA
cg01208948,NA,88639242,NA
cg01209550,NA,32772296,NA
cg01209857,NA,76806919,NA
cg01211097,NA,89645125,NA
cg01211648,NA,94749537,NA
cg01212216,NA,75671895,NA
cg01213012,NA,33784587,NA
cg01213047,NA,20805542,NA
cg01213247,NA,5609247,NA
cg01213941,NA,9681562,NA
cg01214458,NA,99710864,NA
cg01220605,82668123,41698876,R
cg01220800,NA,13684244,NA
cg01221637,NA,49704220,NA
cg01222249,NA,90758476,NA
cg01223055,NA,60625897,NA
cg01224972,NA,69623969,NA
cg01225942,NA,76637311,NA
cg01227169,NA,81767377,NA
cg01227261,NA,98643834,NA
cg01227361,NA,82645922,NA
cg01228014,NA,93632254,NA
cg01229752,NA,86697826,NA
cg01232138,82649904,5643596,R
cg01232381,NA,30603569,NA
cg01232762,NA,67767954,NA
cg01233692,NA,18664885,NA
cg01234044,NA,87755397,NA
cg01234063,NA,2740582,NA
cg01234945,NA,41716553,NA
cg01235968,NA,91618279,NA
cg01236822,NA,51663570,NA
cg01238435,NA,16710255,NA
cg01238824,NA,96724135,NA
cg01239560,NA,63769171,NA
cg01239622,NA,99604901,NA
cg01239827,NA,96764226,NA
cg01240843,NA,7806963,NA
cg01241756,NA,76707957,NA
cg01241934,NA,58645551,NA
cg01242319,NA,60764953,NA
cg01243072,44749101,76611117,R
cg01243266,NA,6723936,NA
cg01243312,13667852,26666234,R
cg01243922,NA,25787822,NA
cg01244841,NA,46799100,NA
cg01245471,62806579,72769247,R
cg01246498,NA,69701188,NA
cg01246749,NA,26624904,NA
cg01247852,NA,90797405,NA
cg01248517,NA,52741952,NA
cg01250422,NA,41669256,NA
cg01251574,NA,19725894,NA
cg01252496,NA,72773228,NA
cg01252899,NA,9602432,NA
cg01253807,NA,30614280,NA
cg01253880,NA,5664959,NA
cg01254459,NA,45780973,NA
cg01255766,NA,7678255,NA
cg01255800,NA,63801828,NA
cg01257520,NA,93741503,NA
cg01257828,NA,85690442,NA
cg01258695,NA,61727162,NA
cg01258963,NA,97754301,NA
cg01260478,NA,82603493,NA
cg01261238,NA,11740863,NA
cg01261503,NA,15743933,NA
cg01261613,NA,97614483,NA
cg01262663,NA,43740854,NA
cg01262913,NA,59654105,NA
cg01263679,NA,53606841,NA
cg01264497,NA,75717339,NA
cg01266390,NA,87798449,NA
cg01266508,NA,87712546,NA
cg01267062,NA,56737567,NA
cg01267365,81674179,85657553,G
cg01268650,NA,82608282,NA
cg01268748,NA,6764835,NA
cg01268872,NA,5777548,NA
cg01270409,NA,13779915,NA
cg01272334,NA,3607216,NA
cg01272490,NA,10714229,NA
cg01273180,NA,53782928,NA
cg01273460,NA,41692228,NA
cg01273518,NA,45786238,NA
